regency_id,district_id,province_id,name
3510100,3510,35,GENTENG
3510110,3510,35,SRONO
3510120,3510,35,ROGOJAMPI
3510121,3510,35,BLIMBINGSARI
3510130,3510,35,KABAT
3510140,3510,35,SINGOJURUH
3510150,3510,35,SEMPU
3510160,3510,35,SONGGON
3510170,3510,35,GLAGAH
3510171,3510,35,LICIN
3510180,3510,35,BANYUWANGI
3510190,3510,35,GIRI
3510200,3510,35,KALIPURO
3510210,3510,35,WONGSOREJO
3511010,3511,35,MAESAN
3511020,3511,35,GRUJUGAN
3511030,3511,35,TAMANAN
3511031,3511,35,JAMBESARI DARUS SHOLAH
3511040,3511,35,PUJER
3511050,3511,35,TLOGOSARI
3511060,3511,35,SUKOSARI
3511061,3511,35,SUMBER WRINGIN
3511070,3511,35,TAPEN
3511080,3511,35,WONOSARI
3511090,3511,35,TENGGARANG
3511100,3511,35,BONDOWOSO
3511110,3511,35,CURAH DAMI
3511111,3511,35,BINAKAL
3511120,3511,35,PAKEM
3511130,3511,35,WRINGIN
3511140,3511,35,TEGALAMPEL
3511141,3511,35,TAMAN KROCOK
3511150,3511,35,KLABANG
3511151,3511,35,IJEN
3511152,3511,35,BOTOLINGGO
3511160,3511,35,PRAJEKAN
3511170,3511,35,CERMEE
3512010,3512,35,SUMBERMALANG
3512020,3512,35,JATIBANTENG
3512030,3512,35,BANYUGLUGUR
3512040,3512,35,BESUKI
3512050,3512,35,SUBOH
3512060,3512,35,MLANDINGAN
3512070,3512,35,BUNGATAN
3512080,3512,35,KENDIT
3512090,3512,35,PANARUKAN
3512100,3512,35,SITUBONDO
3512110,3512,35,MANGARAN
3512120,3512,35,PANJI
3512130,3512,35,KAPONGAN
3512140,3512,35,ARJASA
3512150,3512,35,JANGKAR
3512160,3512,35,ASEMBAGUS
3512170,3512,35,BANYUPUTIH
3513010,3513,35,SUKAPURA
3513020,3513,35,SUMBER
3513030,3513,35,KURIPAN
3513040,3513,35,BANTARAN
3513050,3513,35,LECES
3513060,3513,35,TEGALSIWALAN
3513070,3513,35,BANYUANYAR
3513080,3513,35,TIRIS
3513090,3513,35,KRUCIL
3513100,3513,35,GADING
3513110,3513,35,PAKUNIRAN
3513120,3513,35,KOTAANYAR
3513130,3513,35,PAITON
3513140,3513,35,BESUK
3513150,3513,35,KRAKSAAN
3513160,3513,35,KREJENGAN
3513170,3513,35,PAJARAKAN
3513180,3513,35,MARON
3513190,3513,35,GENDING
3513200,3513,35,DRINGU
3513210,3513,35,WONOMERTO
3513220,3513,35,LUMBANG
3513230,3513,35,TONGAS
3513240,3513,35,SUMBERASIH
3514010,3514,35,PURWODADI
3514020,3514,35,TUTUR
3514030,3514,35,PUSPO
3514040,3514,35,TOSARI
3514050,3514,35,LUMBANG
3514060,3514,35,PASREPAN
3514070,3514,35,KEJAYAN
3514080,3514,35,WONOREJO
3514090,3514,35,PURWOSARI
3514100,3514,35,PRIGEN
3514110,3514,35,SUKOREJO
3514120,3514,35,PANDAAN
3514130,3514,35,GEMPOL
3514140,3514,35,BEJI
3514150,3514,35,BANGIL
3514160,3514,35,REMBANG
3514170,3514,35,KRATON
3514180,3514,35,POHJENTREK
3514190,3514,35,GONDANG WETAN
3514200,3514,35,REJOSO
3514210,3514,35,WINONGAN
3514220,3514,35,GRATI
3514230,3514,35,LEKOK
3514240,3514,35,NGULING
3515010,3515,35,TARIK
3515020,3515,35,PRAMBON
3515030,3515,35,KREMBUNG
3515040,3515,35,PORONG
3515050,3515,35,JABON
3515060,3515,35,TANGGULANGIN
3515070,3515,35,CANDI
3515080,3515,35,TULANGAN
3515090,3515,35,WONOAYU
3515100,3515,35,SUKODONO
3515110,3515,35,SIDOARJO
3515120,3515,35,BUDURAN
3515130,3515,35,SEDATI
3515140,3515,35,WARU
3515150,3515,35,GEDANGAN
3515160,3515,35,TAMAN
3515170,3515,35,KRIAN
3515180,3515,35,BALONG BENDO
3516010,3516,35,JATIREJO
3516020,3516,35,GONDANG
3516030,3516,35,PACET
3516040,3516,35,TRAWAS
3516050,3516,35,NGORO
3516060,3516,35,PUNGGING
3516070,3516,35,KUTOREJO
3516080,3516,35,MOJOSARI
3516090,3516,35,BANGSAL
3516091,3516,35,MOJOANYAR
3516100,3516,35,DLANGGU
3516110,3516,35,PURI
3516120,3516,35,TROWULAN
3516130,3516,35,SOOKO
3516140,3516,35,GEDEK
3516150,3516,35,KEMLAGI
3516160,3516,35,JETIS
3516170,3516,35,DAWAR BLANDONG
3517010,3517,35,BANDAR KEDUNG MULYO
3517020,3517,35,PERAK
3517030,3517,35,GUDO
3517040,3517,35,DIWEK
3517050,3517,35,NGORO
3517060,3517,35,MOJOWARNO
3517070,3517,35,BARENG
3517080,3517,35,WONOSALAM
3517090,3517,35,MOJOAGUNG
3517100,3517,35,SUMOBITO
3517110,3517,35,JOGO ROTO
3517120,3517,35,PETERONGAN
3517130,3517,35,JOMBANG
3517140,3517,35,MEGALUH
3517150,3517,35,TEMBELANG
3517160,3517,35,KESAMBEN
3517170,3517,35,KUDU
3517171,3517,35,NGUSIKAN
3517180,3517,35,PLOSO
3517190,3517,35,KABUH
3517200,3517,35,PLANDAAN
3518010,3518,35,SAWAHAN
3518020,3518,35,NGETOS
3518030,3518,35,BERBEK
3518040,3518,35,LOCERET
3518050,3518,35,PACE
3518060,3518,35,TANJUNGANOM
3518070,3518,35,PRAMBON
3518080,3518,35,NGRONGGOT
3518090,3518,35,KERTOSONO
3518100,3518,35,PATIANROWO
3518110,3518,35,BARON
3518120,3518,35,GONDANG
3518130,3518,35,SUKOMORO
3518140,3518,35,NGANJUK
3518150,3518,35,BAGOR
3518160,3518,35,WILANGAN
3518170,3518,35,REJOSO
3518180,3518,35,NGLUYU
3518190,3518,35,LENGKONG
3518200,3518,35,JATIKALEN
3519010,3519,35,KEBONSARI
3519020,3519,35,GEGER
3519030,3519,35,DOLOPO
3519040,3519,35,DAGANGAN
3519050,3519,35,WUNGU
3519060,3519,35,KARE
3519070,3519,35,GEMARANG
3519080,3519,35,SARADAN
3519090,3519,35,PILANGKENCENG
3519100,3519,35,MEJAYAN
3519110,3519,35,WONOASRI
3519120,3519,35,BALEREJO
3519130,3519,35,MADIUN
3519140,3519,35,SAWAHAN
3519150,3519,35,JIWAN
3520010,3520,35,PONCOL
3520020,3520,35,PARANG
3520030,3520,35,LEMBEYAN
3520040,3520,35,TAKERAN
3520041,3520,35,NGUNTORONADI
3520050,3520,35,KAWEDANAN
3520060,3520,35,MAGETAN
3520061,3520,35,NGARIBOYO
3520070,3520,35,PLAOSAN
3520071,3520,35,SIDOREJO
3520080,3520,35,PANEKAN
3520090,3520,35,SUKOMORO
3520100,3520,35,BENDO
3520110,3520,35,MAOSPATI
3520120,3520,35,KARANGREJO
3520121,3520,35,KARAS
3520130,3520,35,BARAT
3520131,3520,35,KARTOHARJO
3521010,3521,35,SINE
3521020,3521,35,NGRAMBE
3521030,3521,35,JOGOROGO
3521040,3521,35,KENDAL
3521050,3521,35,GENENG
3521051,3521,35,GERIH
3521060,3521,35,KWADUNGAN
3521070,3521,35,PANGKUR
3521080,3521,35,KARANGJATI
3521090,3521,35,BRINGIN
3521100,3521,35,PADAS
3521101,3521,35,KASREMAN
3521110,3521,35,NGAWI
3521120,3521,35,PARON
3521130,3521,35,KEDUNGGALAR
3521140,3521,35,PITU
3521150,3521,35,WIDODAREN
3521160,3521,35,MANTINGAN
3521170,3521,35,KARANGANYAR
3522010,3522,35,MARGOMULYO
3522020,3522,35,NGRAHO
3522030,3522,35,TAMBAKREJO
3522040,3522,35,NGAMBON
3522041,3522,35,SEKAR
3522050,3522,35,BUBULAN
3522051,3522,35,GONDANG
3522060,3522,35,TEMAYANG
3522070,3522,35,SUGIHWARAS
3522080,3522,35,KEDUNGADEM
3522090,3522,35,KEPOH BARU
3522100,3522,35,BAURENO
3522110,3522,35,KANOR
3522120,3522,35,SUMBEREJO
3522130,3522,35,BALEN
3522140,3522,35,SUKOSEWU
3522150,3522,35,KAPAS
3522160,3522,35,BOJONEGORO
3522170,3522,35,TRUCUK
3522180,3522,35,DANDER
3522190,3522,35,NGASEM
3522191,3522,35,GAYAM
3522200,3522,35,KALITIDU
3522210,3522,35,MALO
3522220,3522,35,PURWOSARI
3522230,3522,35,PADANGAN
3522240,3522,35,KASIMAN
3522241,3522,35,KEDEWAN
3523010,3523,35,KENDURUAN
3523020,3523,35,BANGILAN
3523030,3523,35,SENORI
3523040,3523,35,SINGGAHAN
3523050,3523,35,MONTONG
3523060,3523,35,PARENGAN
3523070,3523,35,SOKO
3523080,3523,35,RENGEL
3523081,3523,35,GRABAGAN
3523090,3523,35,PLUMPANG
3523100,3523,35,WIDANG
3523110,3523,35,PALANG
3523120,3523,35,SEMANDING
3523130,3523,35,TUBAN
3523140,3523,35,JENU
3523150,3523,35,MERAKURAK
3523160,3523,35,KEREK
3523170,3523,35,TAMBAKBOYO
3523180,3523,35,JATIROGO
3523190,3523,35,BANCAR
3524010,3524,35,SUKORAME
3524020,3524,35,BLULUK
3524030,3524,35,NGIMBANG
3524040,3524,35,SAMBENG
3524050,3524,35,MANTUP
3524060,3524,35,KEMBANGBAHU
3524070,3524,35,SUGIO
3524080,3524,35,KEDUNGPRING
3524090,3524,35,MODO
3524100,3524,35,BABAT
3524110,3524,35,PUCUK
3524120,3524,35,SUKODADI
3524130,3524,35,LAMONGAN
3524140,3524,35,TIKUNG
3524141,3524,35,SARIREJO
3524150,3524,35,DEKET
3524160,3524,35,GLAGAH
3524170,3524,35,KARANGBINANGUN
3524180,3524,35,TURI
3524190,3524,35,KALITENGAH
3524200,3524,35,KARANG GENENG
3524210,3524,35,SEKARAN
3524220,3524,35,MADURAN
3524230,3524,35,LAREN
3524240,3524,35,SOLOKURO
3524250,3524,35,PACIRAN
3524260,3524,35,BRONDONG
3525010,3525,35,WRINGINANOM
3525020,3525,35,DRIYOREJO
3525030,3525,35,KEDAMEAN
3525040,3525,35,MENGANTI
3525050,3525,35,CERME
3525060,3525,35,BENJENG
3525070,3525,35,BALONGPANGGANG
3525080,3525,35,DUDUKSAMPEYAN
3525090,3525,35,KEBOMAS
3525100,3525,35,GRESIK
3525110,3525,35,MANYAR
3525120,3525,35,BUNGAH
3525130,3525,35,SIDAYU
3525140,3525,35,DUKUN
3525150,3525,35,PANCENG
3525160,3525,35,UJUNGPANGKAH
3525170,3525,35,SANGKAPURA
3525180,3525,35,TAMBAK
3526010,3526,35,KAMAL
3526020,3526,35,LABANG
3526030,3526,35,KWANYAR
3526040,3526,35,MODUNG
3526050,3526,35,BLEGA
3526060,3526,35,KONANG
3526070,3526,35,GALIS
3526080,3526,35,TANAH MERAH
3526090,3526,35,TRAGAH
3526100,3526,35,SOCAH
3526110,3526,35,BANGKALAN
3526120,3526,35,BURNEH
3526130,3526,35,AROSBAYA
3526140,3526,35,GEGER
3526150,3526,35,KOKOP
3526160,3526,35,TANJUNGBUMI
3526170,3526,35,SEPULU
3526180,3526,35,KLAMPIS
3527010,3527,35,SRESEH
3527020,3527,35,TORJUN
3527021,3527,35,PANGARENGAN
3527030,3527,35,SAMPANG
3527040,3527,35,CAMPLONG
3527050,3527,35,OMBEN
3527060,3527,35,KEDUNGDUNG
3527070,3527,35,JRENGIK
3527080,3527,35,TAMBELANGAN
3527090,3527,35,BANYUATES
3527100,3527,35,ROBATAL
3527101,3527,35,KARANG PENANG
3527110,3527,35,KETAPANG
3527120,3527,35,SOKOBANAH
3528010,3528,35,TLANAKAN
3528020,3528,35,PADEMAWU
3528030,3528,35,GALIS
3528040,3528,35,LARANGAN
3528050,3528,35,PAMEKASAN
3528060,3528,35,PROPPO
3528070,3528,35,PALENGAAN
3528080,3528,35,PEGANTENAN
3528090,3528,35,KADUR
3528100,3528,35,PAKONG
3528110,3528,35,WARU
3528120,3528,35,BATU MARMAR
3528130,3528,35,PASEAN
3529010,3529,35,PRAGAAN
3529020,3529,35,BLUTO
3529030,3529,35,SARONGGI
3529040,3529,35,GILIGENTENG
3529050,3529,35,TALANGO
3529060,3529,35,KALIANGET
3529070,3529,35,KOTA SUMENEP
3529071,3529,35,BATUAN
3529080,3529,35,LENTENG
3529090,3529,35,GANDING
3529100,3529,35,GULUK GULUK
3529110,3529,35,PASONGSONGAN
3529120,3529,35,AMBUNTEN
3529130,3529,35,RUBARU
3529140,3529,35,DASUK
3529150,3529,35,MANDING
3529160,3529,35,BATUPUTIH
3529170,3529,35,GAPURA
3529180,3529,35,BATANG BATANG
3529190,3529,35,DUNGKEK
3529200,3529,35,NONGGUNONG
3529210,3529,35,GAYAM
3529220,3529,35,RAAS
3529230,3529,35,SAPEKEN
3529240,3529,35,ARJASA
3529241,3529,35,KANGAYAN
3529250,3529,35,MASALEMBU
3571010,3571,35,MOJOROTO
3571020,3571,35,KOTA KEDIRI
3571030,3571,35,PESANTREN
3572010,3572,35,SUKOREJO
3572020,3572,35,KEPANJENKIDUL
3572030,3572,35,SANANWETAN
3573010,3573,35,KEDUNGKANDANG
3573020,3573,35,SUKUN
3573030,3573,35,KLOJEN
3573040,3573,35,BLIMBING
3573050,3573,35,LOWOKWARU
3574010,3574,35,KADEMANGAN
3574011,3574,35,KEDOPOK
3574020,3574,35,WONOASIH
3574030,3574,35,MAYANGAN
3574031,3574,35,KANIGARAN
3575010,3575,35,GADINGREJO
3575020,3575,35,PURWOREJO
3575030,3575,35,BUGULKIDUL
3575031,3575,35,PANGGUNGREJO
3576010,3576,35,PRAJURIT KULON
3576020,3576,35,MAGERSARI
3576021,3576,35,KRANGGAN
3577010,3577,35,MANGU HARJO
3577020,3577,35,TAMAN
3577030,3577,35,KARTOHARJO
3578010,3578,35,KARANG PILANG
3578020,3578,35,JAMBANGAN
3578030,3578,35,GAYUNGAN
3578040,3578,35,WONOCOLO
3578050,3578,35,TENGGILIS MEJOYO
3578060,3578,35,GUNUNG ANYAR
3578070,3578,35,RUNGKUT
3578080,3578,35,SUKOLILO
3578090,3578,35,MULYOREJO
3578100,3578,35,GUBENG
3578110,3578,35,WONOKROMO
3578120,3578,35,DUKUH PAKIS
3578130,3578,35,WIYUNG
3578140,3578,35,LAKARSANTRI
3578141,3578,35,SAMBIKEREP
3578150,3578,35,TANDES
3578160,3578,35,SUKO MANUNGGAL
3578170,3578,35,SAWAHAN
3578180,3578,35,TEGALSARI
3578190,3578,35,GENTENG
3578200,3578,35,TAMBAKSARI
3578210,3578,35,KENJERAN
3578211,3578,35,BULAK
3578220,3578,35,SIMOKERTO
3578230,3578,35,SEMAMPIR
3578240,3578,35,PABEAN CANTIAN
3578250,3578,35,BUBUTAN
3578260,3578,35,KREMBANGAN
3578270,3578,35,ASEMROWO
3578280,3578,35,BENOWO
3578281,3578,35,PAKAL
3579010,3579,35,BATU
3579020,3579,35,JUNREJO
3579030,3579,35,BUMIAJI
3601010,3601,36,SUMUR
3601020,3601,36,CIMANGGU
3601030,3601,36,CIBALIUNG
3601031,3601,36,CIBITUNG
3601040,3601,36,CIKEUSIK
3601050,3601,36,CIGEULIS
3601060,3601,36,PANIMBANG
3601061,3601,36,SOBANG
3601070,3601,36,MUNJUL
3601071,3601,36,ANGSANA
3601072,3601,36,SINDANGRESMI
3601080,3601,36,PICUNG
3601090,3601,36,BOJONG
3601100,3601,36,SAKETI
3601101,3601,36,CISATA
3601110,3601,36,PAGELARAN
3601111,3601,36,PATIA
3601112,3601,36,SUKARESMI
3601120,3601,36,LABUAN
3601121,3601,36,CARITA
3601130,3601,36,JIPUT
3601131,3601,36,CIKEDAL
3601140,3601,36,MENES
3601141,3601,36,PULOSARI
3601150,3601,36,MANDALAWANGI
3601160,3601,36,CIMANUK
3601161,3601,36,CIPEUCANG
3601170,3601,36,BANJAR
3601171,3601,36,KADUHEJO
3601172,3601,36,MEKARJAYA
3601180,3601,36,PANDEGLANG
3601181,3601,36,MAJASARI
3601190,3601,36,CADASARI
3601191,3601,36,KARANGTANJUNG
3601192,3601,36,KORONCONG
3602010,3602,36,MALINGPING
3602011,3602,36,WANASALAM
3602020,3602,36,PANGGARANGAN
3602021,3602,36,CIHARA
3602030,3602,36,BAYAH
3602031,3602,36,CILOGRANG
3602040,3602,36,CIBEBER
3602050,3602,36,CIJAKU
3602051,3602,36,CIGEMBLONG
3602060,3602,36,BANJARSARI
3602070,3602,36,CILELES
3602080,3602,36,GUNUNG KENCANA
3602090,3602,36,BOJONGMANIK
3602091,3602,36,CIRINTEN
3602100,3602,36,LEUWIDAMAR
3602110,3602,36,MUNCANG
3602111,3602,36,SOBANG
3602120,3602,36,CIPANAS
3602121,3602,36,LEBAKGEDONG
3602130,3602,36,SAJIRA
3602140,3602,36,CIMARGA
3602150,3602,36,CIKULUR
3602160,3602,36,WARUNGGUNUNG
3602170,3602,36,CIBADAK
3602180,3602,36,RANGKASBITUNG
3602181,3602,36,KALANGANYAR
3602190,3602,36,MAJA
3602191,3602,36,CURUGBITUNG
3603010,3603,36,CISOKA
3603011,3603,36,SOLEAR
3603020,3603,36,TIGARAKSA
3603021,3603,36,JAMBE
3603030,3603,36,CIKUPA
3603040,3603,36,PANONGAN
3603050,3603,36,CURUG
3603051,3603,36,KELAPA DUA
3603060,3603,36,LEGOK
3603070,3603,36,PAGEDANGAN
3603081,3603,36,CISAUK
3603120,3603,36,PASARKEMIS
3603121,3603,36,SINDANG JAYA
3603130,3603,36,BALARAJA
3603131,3603,36,JAYANTI
3603132,3603,36,SUKAMULYA
3603140,3603,36,KRESEK
3603141,3603,36,GUNUNG KALER
3603150,3603,36,KRONJO
3603151,3603,36,MEKAR BARU
3603160,3603,36,MAUK
3603161,3603,36,KEMIRI
3603162,3603,36,SUKADIRI
3603170,3603,36,RAJEG
3603180,3603,36,SEPATAN
3603181,3603,36,SEPATAN TIMUR
3603190,3603,36,PAKUHAJI
3603200,3603,36,TELUKNAGA
3603210,3603,36,KOSAMBI
3604010,3604,36,CINANGKA
3604020,3604,36,PADARINCANG
3604030,3604,36,CIOMAS
3604040,3604,36,PABUARAN
3604041,3604,36,GUNUNG SARI
3604050,3604,36,BAROS
3604060,3604,36,PETIR
3604061,3604,36,TUNJUNG TEJA
3604080,3604,36,CIKEUSAL
3604090,3604,36,PAMARAYAN
3604091,3604,36,BANDUNG
3604100,3604,36,JAWILAN
3604110,3604,36,KOPO
3604120,3604,36,CIKANDE
3604121,3604,36,KIBIN
3604130,3604,36,KRAGILAN
3604180,3604,36,WARINGINKURUNG
3604190,3604,36,MANCAK
3604200,3604,36,ANYAR
3604210,3604,36,BOJONEGARA
3604211,3604,36,PULO AMPEL
3604220,3604,36,KRAMATWATU
3604240,3604,36,CIRUAS
3604250,3604,36,PONTANG
3604251,3604,36,LEBAK WANGI
3604260,3604,36,CARENANG
3604261,3604,36,BINUANG
3604270,3604,36,TIRTAYASA
3604271,3604,36,TANARA
3671010,3671,36,CILEDUG
3671011,3671,36,LARANGAN
3671012,3671,36,KARANG TENGAH
3671020,3671,36,CIPONDOH
3671021,3671,36,PINANG
3671030,3671,36,TANGERANG
3671031,3671,36,KARAWACI
3671040,3671,36,JATI UWUNG
3671041,3671,36,CIBODAS
3671042,3671,36,PERIUK
3671050,3671,36,BATUCEPER
3671051,3671,36,NEGLASARI
3671060,3671,36,BENDA
3672010,3672,36,CIWANDAN
3672011,3672,36,CITANGKIL
3672020,3672,36,PULOMERAK
3672021,3672,36,PURWAKARTA
3672022,3672,36,GROGOL
3672030,3672,36,CILEGON
3672031,3672,36,JOMBANG
3672040,3672,36,CIBEBER
3673010,3673,36,CURUG
3673020,3673,36,WALANTAKA
3673030,3673,36,CIPOCOK JAYA
3673040,3673,36,SERANG
3673050,3673,36,TAKTAKAN
3673060,3673,36,KASEMEN
3674010,3674,36,SETU
3674020,3674,36,SERPONG
3674030,3674,36,PAMULANG
3674040,3674,36,CIPUTAT
3674050,3674,36,CIPUTAT TIMUR
3674060,3674,36,PONDOK AREN
3674070,3674,36,SERPONG UTARA
5101010,5101,51,MELAYA
5101020,5101,51,NEGARA
5101021,5101,51,JEMBRANA
5101030,5101,51,MENDOYO
5101040,5101,51,PEKUTATAN
5102010,5102,51,SELEMADEG
5102011,5102,51,SELEMADEG TIMUR
5102012,5102,51,SELEMADEG BARAT
5102020,5102,51,KERAMBITAN
5102030,5102,51,TABANAN
5102040,5102,51,KEDIRI
5102050,5102,51,MARGA
5102060,5102,51,BATURITI
5102070,5102,51,PENEBEL
5102080,5102,51,PUPUAN
5103010,5103,51,KUTA SELATAN
5103020,5103,51,KUTA
5103030,5103,51,KUTA UTARA
5103040,5103,51,MENGWI
5103050,5103,51,ABIANSEMAL
5103060,5103,51,PETANG
5104010,5104,51,SUKAWATI
5104020,5104,51,BLAHBATUH
5104030,5104,51,GIANYAR
5104040,5104,51,TAMPAKSIRING
5104050,5104,51,UBUD
5104060,5104,51,TEGALLALANG
5104070,5104,51,PAYANGAN
5105010,5105,51,NUSAPENIDA
5105020,5105,51,BANJARANGKAN
5105030,5105,51,KLUNGKUNG
5105040,5105,51,DAWAN
5106010,5106,51,SUSUT
5106020,5106,51,BANGLI
5106030,5106,51,TEMBUKU
5106040,5106,51,KINTAMANI
5107010,5107,51,RENDANG
5107020,5107,51,SIDEMEN
5107030,5107,51,MANGGIS
5107040,5107,51,KARANGASEM
5107050,5107,51,ABANG
5107060,5107,51,BEBANDEM
5107070,5107,51,SELAT
5107080,5107,51,KUBU
5108010,5108,51,GEROKGAK
5108020,5108,51,SERIRIT
5108030,5108,51,BUSUNGBIU
5108040,5108,51,BANJAR
5108050,5108,51,SUKASADA
5108060,5108,51,BULELENG
5108070,5108,51,SAWAN
5108080,5108,51,KUBUTAMBAHAN
5108090,5108,51,TEJAKULA
5171010,5171,51,DENPASAR SELATAN
5171020,5171,51,DENPASAR TIMUR
5171030,5171,51,DENPASAR BARAT
5171031,5171,51,DENPASAR UTARA
5201010,5201,52,SEKOTONG
5201011,5201,52,LEMBAR
5201020,5201,52,GERUNG
5201030,5201,52,LABU API
5201040,5201,52,KEDIRI
5201041,5201,52,KURIPAN
5201050,5201,52,NARMADA
5201051,5201,52,LINGSAR
5201060,5201,52,GUNUNG SARI
5201061,5201,52,BATU LAYAR
5202010,5202,52,PRAYA BARAT
5202011,5202,52,PRAYA BARAT DAYA
5202020,5202,52,PUJUT
5202030,5202,52,PRAYA TIMUR
5202040,5202,52,JANAPRIA
5202050,5202,52,KOPANG
5202060,5202,52,PRAYA
5202061,5202,52,PRAYA TENGAH
5202070,5202,52,JONGGAT
5202080,5202,52,PRINGGARATA
5202090,5202,52,BATUKLIANG
5202091,5202,52,BATUKLIANG UTARA
5203010,5203,52,KERUAK
5203011,5203,52,JEROWARU
5203020,5203,52,SAKRA
5203021,5203,52,SAKRA BARAT
5203022,5203,52,SAKRA TIMUR
5203030,5203,52,TERARA
5203031,5203,52,MONTONG GADING
5203040,5203,52,SIKUR
5203050,5203,52,MASBAGIK
5203051,5203,52,PRINGGASELA
5203060,5203,52,SUKAMULIA
5203061,5203,52,SURALAGA
5203070,5203,52,SELONG
5203071,5203,52,LABUHAN HAJI
5203080,5203,52,PRINGGABAYA
5203081,5203,52,SUELA
5203090,5203,52,AIKMEL
5203091,5203,52,WANASABA
5203092,5203,52,SEMBALUN
5203100,5203,52,SAMBELIA
5204020,5204,52,LUNYUK
5204021,5204,52,ORONG TELU
5204050,5204,52,ALAS
5204051,5204,52,ALAS BARAT
5204052,5204,52,BUER
5204061,5204,52,UTAN
5204062,5204,52,RHEE
5204070,5204,52,BATULANTEH
5204080,5204,52,SUMBAWA
5204081,5204,52,LABUHAN BADAS
5204082,5204,52,UNTER IWES
5204090,5204,52,MOYOHILIR
5204091,5204,52,MOYO UTARA
5204100,5204,52,MOYOHULU
5204110,5204,52,ROPANG
5204111,5204,52,LENANGGUAR
5204112,5204,52,LANTUNG
5204121,5204,52,LAPE
5204122,5204,52,LOPOK
5204130,5204,52,PLAMPANG
5204131,5204,52,LABANGKA
5204132,5204,52,MARONGE
5204140,5204,52,EMPANG
5204141,5204,52,TARANO
5205010,5205,52,HU'U
5205011,5205,52,PAJO
5205020,5205,52,DOMPU
5205030,5205,52,WOJA
5205040,5205,52,KILO
5205050,5205,52,KEMPO
5205051,5205,52,MANGGALEWA
5205060,5205,52,PEKAT
5206010,5206,52,MONTA
5206011,5206,52,PARADO
5206020,5206,52,BOLO
5206021,5206,52,MADA PANGGA
5206030,5206,52,WOHA
5206040,5206,52,BELO
5206041,5206,52,PALIBELO
5206050,5206,52,WAWO
5206051,5206,52,LANGGUDU
5206052,5206,52,LAMBITU
5206060,5206,52,SAPE
5206061,5206,52,LAMBU
5206070,5206,52,WERA
5206071,5206,52,AMBALAWI
5206080,5206,52,DONGGO
5206081,5206,52,SOROMANDI
5206090,5206,52,SANGGAR
5206091,5206,52,TAMBORA
5207010,5207,52,SEKONGKANG
5207020,5207,52,JEREWEH
5207021,5207,52,MALUK
5207030,5207,52,TALIWANG
5207031,5207,52,BRANG ENE
5207040,5207,52,BRANG REA
5207050,5207,52,SETELUK
5207051,5207,52,POTO TANO
5208010,5208,52,PEMENANG
5208020,5208,52,TANJUNG
5208030,5208,52,GANGGA
5208040,5208,52,KAYANGAN
5208050,5208,52,BAYAN
5271010,5271,52,AMPENAN
5271011,5271,52,SEKARBELA
5271020,5271,52,MATARAM
5271021,5271,52,SELAPARANG
5271030,5271,52,CAKRANEGARA
5271031,5271,52,SANDUBAYA
5272010,5272,52,RASANAE BARAT
5272011,5272,52,MPUNDA
5272020,5272,52,RASANAE TIMUR
5272021,5272,52,RABA
5272030,5272,52,ASAKOTA
5301021,5301,53,LAMBOYA
5301022,5301,53,WANOKAKA
5301023,5301,53,LABOYA BARAT
5301050,5301,53,LOLI
5301060,5301,53,KOTA WAIKABUBAK
5301072,5301,53,TANA RIGHU
5302010,5302,53,LEWA
5302011,5302,53,NGGAHA ORIANGU
5302012,5302,53,LEWA TIDAHU
5302013,5302,53,KATALA HAMU LINGU
5302020,5302,53,TABUNDUNG
5302021,5302,53,PINUPAHAR
5302030,5302,53,PABERIWAI
5302031,5302,53,KARERA
5302032,5302,53,MATAWAI LA PAWU
5302033,5302,53,KAHAUNGU ETI
5302034,5302,53,MAHU
5302035,5302,53,NGADU NGALA
5302040,5302,53,PAHUNGA LODU
5302041,5302,53,WULA WAIJELU
5302051,5302,53,RINDI
5302052,5302,53,UMALULU
5302060,5302,53,PANDAWAI
5302061,5302,53,KAMBATA MAPAMBUHANG
5302070,5302,53,KOTA WAINGAPU
5302071,5302,53,KAMBERA
5302080,5302,53,HAHARU
5302081,5302,53,KANATANG
5303100,5303,53,SEMAU
5303101,5303,53,SEMAU SELATAN
5303110,5303,53,KUPANG BARAT
5303111,5303,53,NEKAMESE
5303120,5303,53,KUPANG TENGAH
5303121,5303,53,TAEBENU
5303130,5303,53,AMARASI
5303131,5303,53,AMARASI BARAT
5303132,5303,53,AMARASI SELATAN
5303133,5303,53,AMARASI TIMUR
5303140,5303,53,KUPANG TIMUR
5303141,5303,53,AMABI OEFETO TIMUR
5303142,5303,53,AMABI OEFETO
5303150,5303,53,SULAMU
5303160,5303,53,FATULEU
5303161,5303,53,FATULEU TENGAH
5303162,5303,53,FATULEU BARAT
5303170,5303,53,TAKARI
5303180,5303,53,AMFOANG SELATAN
5303181,5303,53,AMFOANG BARAT DAYA
5303182,5303,53,AMFOANG TENGAH
5303190,5303,53,AMFOANG UTARA
5303191,5303,53,AMFOANG BARAT LAUT
5303192,5303,53,AMFOANG TIMUR
5304010,5304,53,MOLLO UTARA
5304011,5304,53,FATUMNASI
5304012,5304,53,TOBU
5304013,5304,53,NUNBENA
5304020,5304,53,MOLLO SELATAN
5304021,5304,53,POLEN
5304022,5304,53,MOLLO BARAT
5304023,5304,53,MOLLO TENGAH
